ID,Name,Is_a_Metabolite,Has_a_Metabolite,Route,vd,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Cmax_unit,Tmax(hour),Solubility,Molecular_Weight,LogP,MolMR,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,TPSA,FractionCSP3,LabuteASA,NumAmideBonds
1713,TAVABOROLE,,0,TOPICAL,0,0,0,0,0,36.6,NANOMOLAR,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,151.933,0.0434,38.7958,11,145.885,1,2,2,1,4,0,56,29.46,0.142857143,63.75643248,0
1714,ORITAVANCIN,,0,INTRAVENOUS,87.6,0.445,245,85,0,77,MICROMOLAR,0,NaN,1792.117,3.1605,442.6206,125,1695.349,21,36,29,21,39,19,668,563.81,0.418604651,729.9277882,7
1715,APREMILAST,,0,ORAL,87,10,7.5,68,73,0,NaN,2.5,NaN,460.508,2.4342,117.8605,32,436.316,1,9,7,1,10,8,170,119.08,0.318181818,185.7788383,3
1716,TEDIZOLID,1717,0,,73.5,5.9,12,80,91,8.1,MICROMOLAR,1.2,NaN,370.344,1.3957,92.1238,27,355.224,1,9,8,1,10,4,138,106.26,0.235294118,152.5622256,1
1717,TEDIZOLID PHOSPHATE,,1716,ORAL INTRAVENOUS,0,0,0,0,0,0,NaN,0,NaN,448.307,0.2487,98.5965,31,434.195,0,12,11,0,14,6,162,158.45,0.235294118,174.0196153,1
1718,TESTOSTERONE UNDECANOATE,,143,INTRAMUSCULAR ORAL,0,0,0,0,0,0,NaN,0,SOLUBILITY INSOLUBLE IN WATER,456.711,7.9609,133.817,33,408.327,0,3,3,0,3,10,186,43.37,0.866666667,202.0462341,0
1719,DAPAGLIFLOZIN,,0,ORAL,0,0,12.9,91,78,0,NaN,2,NaN,408.878,1.8444,104.5892,28,383.678,4,6,6,4,7,6,152,99.38,0.428571429,168.4744369,0
1720,EMPAGLIFLOZIN,,0,ORAL,73.8,10.6,12.4,86.2,0,687,NANOMOLAR,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,450.915,1.6134,113.2722,31,423.699,4,7,7,4,8,6,168,108.61,0.47826087,185.3120352,0
1721,SUVOREXANT,,0,ORAL,49,2.8,12,99,82,0,NaN,2,SOLUBILITY INSOLUBLE IN WATER,450.93,4.11132,122.4435,32,427.746,0,8,7,0,9,3,164,80.29,0.304347826,189.9347297,1
1722,DROXIDOPA,,1207,ORAL,200,55.4,2.5,75,0,0,NaN,2,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,212.181,-1.7916,47.7138,15,202.101,5,6,6,5,6,3,82,126.84,0.222222222,85.20457727,0
1723,PERAMIVIR,,0,INTRAVENOUS,12.5,0.43,20,30,0,142.6,MICROMOLAR,0.5,NaN,328.413,-3.2938,82.331,23,300.189,7,8,4,7,8,7,132,153.1,0.8,135.8790872,1
1724,FINAFLOXACIN,,0,OTIC,0,0,0,0,0,0.58,NANOMOLAR,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER (0.125 MILLIGRAM / MILLILITER),397.386,-0.11232,99.2262,29,379.242,1,8,8,1,9,3,150,110.42,0.45,164.638191,0
1725,CEFTOLOZANE,,0,INTRAVENOUS,13.5,5.4,3.12,18.5,0,111.5,MICROMOLAR,1.07,NaN,665.695,-5.238,154.1813,45,636.463,9,20,17,9,22,12,242,305.04,0.434782609,262.3053308,4
1726,NETUPITANT,1882,0,ORAL,1982,20.3,96,99.5,0,750.8,NANOMOLAR,5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,578.601,6.78702,147.002,41,546.345,0,5,4,0,11,5,220,39.68,0.4,234.9378914,1
1727,NALOXEGOL,,0,ORAL,1554,126,8.5,4.2,0,0,NaN,2,SOLUBILITY HIGH AQUEOUS SOLUBILITY ACROSS THE PHYSIOLOGIC PH RANGE,651.794,1.8635,168.7936,46,598.37,2,12,12,2,12,24,260,126.77,0.764705882,272.3070629,0
1728,ELIGLUSTAT,,0,ORAL,835,88,8.9,79.5,0,339,NANOMOLAR,3,NaN,404.551,3.4323,113.3725,29,368.263,2,6,5,2,6,11,162,71.03,0.695652174,174.1162989,1
1729,BELINOSTAT,,0,INTRAVENOUS,40,74.4,1.1,94.3,0,0,NaN,0,SOLUBILITY SLIGHTLY SOLUBLE IN DISTILLED WATER (0.14 MILLIGRAM / MILLILITER),318.354,2.006,82.6557,22,304.242,3,6,4,3,7,5,114,95.5,0,127.6640152,1
1730,IDELALISIB,,0,ORAL,23,14.9,8.2,84,0,0,NaN,1.5,SOLUBILITY PH-DEPENDENT AQUEOUS SOLUBILITY 0.1 MILLIGRAM / MILLILITER (PH 5-7),415.432,3.7543,115.6364,31,397.288,2,8,7,2,9,5,154,101.38,0.136363636,175.3980384,0
1731,LEDIPASVIR,,0,ORAL,0,0,47,99.8,0,363.7,NANOMOLAR,4.25,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,889.017,8.6073,237.3308,65,834.585,4,14,8,4,16,10,340,174.64,0.469387755,374.7898898,4
1732,MILTEFOSINE,,0,ORAL,0,0,153.6,98,0,162.2,MICROMOLAR,7,SOLUBILITY FREELY SOLUBLE IN WATER,407.576,5.6755,112.7219,27,361.208,0,5,4,0,6,20,164,58.59,1,168.5788334,0
1733,OMBITASVIR,,0,ORAL,50.1,1.5,23,99.9,48.1,76.1,NANOMOLAR,4.5,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS BUFFERS,894.127,7.6871,250.2838,65,826.591,4,15,9,4,15,13,350,178.72,0.52,382.8814185,6
1734,PARITAPREVIR,,0,ORAL,16.7,2.1,5.5,97.8,0,342.4,NANOMOLAR,4.5,SOLUBILITY VERY LOW WATER SOLUBILITY,765.893,3.63692,203.0964,55,722.549,3,14,10,3,15,7,286,189.65,0.425,318.1213411,4
1735,DASABUVIR,,0,ORAL,396,47.7,5.75,99.5,70,1.35,MICROMOLAR,4.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,493.585,4.0236,139.3202,35,466.369,2,8,6,2,9,5,182,110.26,0.230769231,202.8134037,0
1736,TASIMELTEON,,0,ORAL,92.5,49.3,1.3,90,38.3,0,NaN,1.75,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,245.322,2.2512,69.7897,18,226.17,1,3,2,1,3,4,96,38.33,0.533333333,107.5291494,1
1737,OLAPARIB,,0,ORAL,167,8.6,11.9,82,0,0,NaN,2,SOLUBILITY PH-INDEPENDENT LOW SOLUBILITY OF APPROXIMATELY 0.1 MILLIGRAM / MILLILITER ACROSS THE PHYSIOLOGICAL PH RANGE,434.471,2.3474,116.7772,32,411.287,1,7,4,1,8,4,164,86.37,0.333333333,183.3854393,2
1738,CERITINIB,,0,ORAL,4230,33.2,41,97,0,0,NaN,5,NaN,558.148,6.36192,154.1589,38,521.86,3,8,8,3,10,9,204,105.24,0.428571429,230.0501581,0
1739,PIRFENIDONE,,0,ORAL,65,15,3,58,0,0,NaN,0.5,NaN,185.226,2.14592,56.776,14,174.138,0,2,2,0,2,1,70,22,0.083333333,82.44458101,0
1740,NINTEDANIB,,0,ORAL,1050,83.4,9.5,97.8,4.7,0,NaN,3,NaN,539.636,3.6159,157.0789,40,506.372,2,9,7,2,9,7,206,94.22,0.258064516,233.5659106,2
1741,OLODATEROL,,0,INHALATION,1110,52.3,45,60,30,0,NaN,0.25,SOLUBILITY SPARINGLY-SLIGHTLY SOLUBLE IN WATER,386.448,2.376,105.971,28,360.24,4,7,6,4,7,7,150,100.05,0.380952381,163.8439496,1
1742,EDOXABAN,,0,ORAL,107,22,12,55,62,0,NaN,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE AT PH 6-7,548.069,1.2896,139.2486,37,517.829,3,11,8,3,13,5,198,136.63,0.5,223.5141766,4
1743,AVIBACTAM,,0,INTRAVENOUS,23.2,11.9,2.22,6.9,0,57.3,MICROMOLAR,0,NaN,265.247,-1.5253,52.579,17,254.159,3,9,5,3,10,3,96,130.24,0.714285714,97.00506726,3
1744,PANOBINOSTAT,,0,ORAL,8542,160,37,90,21,0,NaN,2,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,349.434,3.32722,103.8516,26,326.25,4,5,3,4,5,7,134,77.15,0.19047619,152.2538328,1
1745,PALBOCICLIB,,0,ORAL,2583,63.1,29,85,46,0,NaN,9,SOLUBILITY ABOVE PH4 THE SOLUBILITY REDUCES SIGNIFICANTLY,447.543,2.96582,128.6469,33,418.311,2,9,9,2,9,5,172,105.04,0.458333333,191.8089706,0
1746,LENVATINIB,,0,ORAL,82,0,28,98.5,85,0,NaN,2.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,426.86,4.0719,113.5153,30,407.708,4,8,5,4,9,6,154,115.57,0.19047619,176.8666473,3
1747,M DOXEPIN,388  1749,0,,0,0,31,0,0,0,NaN,0,NaN,265.356,3.6202,82.8387,20,246.204,1,2,2,1,2,3,102,21.26,0.222222222,119.6461232,0
1748,M DOXEPIN,388  1749,0,,0,0,31,0,0,0,NaN,0,NaN,265.356,3.6202,82.8387,20,246.204,1,2,2,1,2,3,102,21.26,0.222222222,119.6461232,0
1749,DOXEPIN,,1747  1748,ORAL TOPICAL,11930,540,15.3,80,0,168,NANOMOLAR,3.5,SOLUBILITY READILY SOLUBLE IN WATER,279.383,3.9624,87.466,21,258.215,0,2,2,0,2,3,108,12.47,0.263157895,126.2210368,0
1750,M CYTARABINE,387,0,,0,0,0,0,0,0,NaN,0,NaN,479.124,-4.74,79.7745,29,467.028,4,17,17,4,20,8,166,281.74,0.555555556,160.2693782,0
1751,M FLURAZEPAM,381,0,,0,0,73.5,0,0,0,NaN,0,NaN,288.709,3.2686,76.9877,20,278.629,1,3,2,1,5,1,100,41.46,0.066666667,119.6530009,1
1752,M CARBAMAZEPINE,377,0,,0,0,34,50,0,8.7,MICROMOLAR,14,NaN,252.273,3.0294,71.1734,19,240.177,2,4,2,2,4,0,94,58.86,0.133333333,109.9464531,2
1753,CLOMIPHENE,,0,ORAL,0,0,0,0,0,17,NANOMOLAR,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,405.969,6.5626,124.378,29,377.745,0,2,2,0,3,9,150,12.47,0.230769231,178.9521705,0
1754,M CLOFIBRATE,362,0,,0,0,20,96,0,932.8,MICROMOLAR,0,NaN,213.64,1.2473,51.166,14,203.56,0,3,3,0,4,3,76,49.36,0.3,87.26373889,0
1755,M ALLOPURINOL,359,0,,0,0,15,0,0,42.7,MICROMOLAR,4.5,NaN,152.113,-1.0605,37.3351,11,148.081,3,6,3,3,6,0,56,94.4,0,59.27266978,0
1756,M NALIDIXIC ACID,339,0,,0,0,0,0,0,0,NaN,0,NaN,247.23,-0.7278,61.9303,18,236.142,1,6,6,1,6,3,94,95.25,0.25,102.1336153,0
1757,M ACETOHEXAMIDE,327,0,,0,0,0,0,0,0,NaN,0,NaN,326.418,2.0605,82.802,22,304.242,3,6,4,3,7,4,122,95.5,0.533333333,130.5263071,2
1758,M ACETOHEXAMIDE,327,0,,0,0,0,0,0,0,NaN,0,NaN,326.418,2.0605,82.802,22,304.242,3,6,4,3,7,4,122,95.5,0.533333333,130.5263071,2
1759,M THIOGUANINE,295,0,,0,0,0,0,0,0,NaN,0,NaN,377.275,-2.46441,76.6072,24,365.179,5,12,12,5,14,4,132,194.63,0.5,138.66233,0
1760,THIOPENTAL,,0,RECTAL,78,32,5.5,80,0,0,NaN,0,NaN,242.344,1.3499,65.6794,16,224.2,2,4,3,2,5,4,90,58.2,0.727272727,101.1643898,2
1761,HALOTHANE,,0,INHALATION,0,0,0,0,0,0,NaN,0,NaN,197.381,2.5085,24.623,7,196.373,0,0,0,0,5,0,44,0,1,51.77161318,0
1762,M METHSUXIMIDE,187  194,0,,0,0,38,0,0,0,NaN,0,NaN,189.214,0.9908,51.5607,14,178.126,1,3,2,1,3,1,72,46.17,0.272727273,82.12318892,2
1763,M METHSUXIMIDE,187  194,0,,0,0,38,0,0,0,NaN,0,NaN,189.214,0.9908,51.5607,14,178.126,1,3,2,1,3,1,72,46.17,0.272727273,82.12318892,2
1764,PHENMETRAZINE,281,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,177.247,1.736,52.5997,13,162.127,1,2,2,1,2,1,70,21.26,0.454545455,78.91368995,0
1765,PHENMETRAZINE,281,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,177.247,1.736,52.5997,13,162.127,1,2,2,1,2,1,70,21.26,0.454545455,78.91368995,0
1766,PHENMETRAZINE,281,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,177.247,1.736,52.5997,13,162.127,1,2,2,1,2,1,70,21.26,0.454545455,78.91368995,0
1767,METHYPRYLON,,0,ORAL,63,0.77,9.2,0,0,0,NaN,0,NaN,183.251,1.1278,50.1957,13,166.115,1,3,2,1,3,2,74,46.17,0.8,78.89080529,1
1768,TALBUTAL,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,224.26,0.961,58.3834,16,208.132,2,5,3,2,5,4,88,75.27,0.545454545,94.27752865,4
1769,PHENSUXIMIDE,,0,ORAL,0,0,7.8,0,0,0,NaN,0,NaN,189.214,1.1589,51.577,14,178.126,0,3,2,0,3,1,72,37.38,0.272727273,82.33316041,2
1770,M ASPIRIN,84  1435,0,,0,0,6,90,0,0,NaN,0,NaN,137.114,-0.2443,32.4373,10,132.074,1,3,3,1,3,1,52,60.36,0,57.54633484,0
1771,CORTISONE,82,0,,0,0,0,0,0,0,NaN,0,NaN,360.45,1.9898,94.1426,26,332.226,2,5,5,2,5,2,142,91.67,0.761904762,153.3981995,0
1772,M AMODIAQUINE,61,0,,12400,34.1,240,0,0,1.2,MICROMOLAR,3,NaN,327.815,4.4469,95.5232,23,309.671,3,4,4,3,5,5,118,57.18,0.166666667,139.6818605,0
1773,M TRIMETHADIONE,32,0,,0,0,0,0,0,0,NaN,0,NaN,129.115,0.0314,28.7027,9,122.059,1,4,3,1,4,0,50,55.4,0.6,52.17963995,2
1774,BUTABARBITAL,,0,ORAL,0,0,100,0,0,0,NaN,0,SOLUBILITY FREELY SOLUBLE IN WATER,212.249,0.7949,53.8604,15,196.121,2,5,3,2,5,3,84,75.27,0.7,88.60218957,4
1775,FLORBETAPIR,,0,INTRAVENOUS,0,0,0,0,0,0,NaN,0,NaN,360.429,3.6752,102.2617,26,335.229,1,5,5,1,6,12,140,52.61,0.35,153.3590546,0
1776,FLUTEMETAMOL,,0,INTRAVENOUS,0,0,0,0,0,0,NaN,0,NaN,274.32,3.8497,76.2255,19,263.232,2,3,4,2,5,2,96,45.15,0.071428571,112.9047466,0
1777,FLORBETABEN,,0,INTRAVENOUS,0,0,1.83,98.5,0,0,NaN,0,NaN,359.441,4.2802,104.4667,26,333.233,1,4,4,1,5,12,140,39.72,0.333333333,154.1394066,0
1778,CANGRELOR,,0,INTRAVENOUS,3.9,36,0.075,97.5,0,0,NaN,0.033,NaN,772.334,0.3225,143.8078,44,751.166,3,17,19,3,27,15,252,267.23,0.705882353,264.0453683,0
1779,SONIDEGIB,,0,ORAL,9166,9.4,672,97,10,2.12,MICROMOLAR,3,SOLUBILITY INSOLUBLE IN WATER,485.506,5.82152,127.7102,35,459.298,1,6,5,1,9,5,184,63.69,0.307692308,201.238802,1
1780,BREXPIPRAZOLE,,0,ORAL,101.4,1.28,91,99,95,0,NaN,4,NaN,433.577,4.724,129.7757,31,406.361,1,5,5,1,6,7,160,48.57,0.32,185.4202781,0
1781,CHOLIC ACID,,0,ORAL,0,0,0,0,0,0,NaN,0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,407.571,2.114,107.4084,29,368.259,3,5,5,3,5,4,166,100.82,0.958333333,174.4480522,0
1782,LUMACAFTOR,,0,ORAL,86,2.38,25.2,99,0,55.3,MICROMOLAR,4,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,451.405,3.41232,110.9272,33,434.269,1,7,6,1,9,5,168,100.58,0.208333333,186.5334734,1
1783,IVABRADINE,,0,ORAL,100,24,6,70,40,0,NaN,1,NaN,468.594,3.31,131.639,34,432.306,0,7,6,0,7,10,184,60.47,0.518518519,202.0863371,1
1784,DEOXYCHOLIC ACID,,0,SUBCUTANEOUS,0,0,0,98,0,2.6,MICROMOLAR,0.3,NaN,391.572,3.1432,106.0186,28,352.26,2,4,4,2,4,4,160,80.59,0.958333333,169.6538184,0
1785,DACLATASVIR,,0,ORAL,47,4.2,13.5,99,67,0,NaN,2,SOLUBILITY FREELY SOLUBLE IN WATER,738.89,6.222,202.7508,54,688.49,4,14,8,4,14,11,286,174.64,0.45,314.9699373,4
1786,ELUXADOLINE,,0,ORAL,0,0,4.8,81,0,5.27,NANOMOLAR,1.5,NaN,568.654,2.82434,156.4265,42,534.382,5,10,7,5,10,11,218,167.46,0.25,243.8778177,2
1787,ISAVUCONAZONIUM,,1788,ORAL INTRAVENOUS,0,0,0,0,0,0,NaN,0,NaN,717.779,4.58458,180.9115,51,682.499,2,13,12,2,16,13,264,159.37,0.285714286,295.8982543,1
1788,ISAVUCONAZOLE,1787,0,,450,2.4,130,99,98,27.9,MICROMOLAR,2.5,NaN,437.475,4.24298,110.9568,31,420.339,1,6,7,1,9,6,156,87.62,0.181818182,180.6321732,0
1789,SACUBITRIL,,1790,ORAL,103,51,1.4,94,60,0,NaN,0.5,NaN,410.49,2.5003,112.1677,30,382.266,1,6,5,1,6,11,160,95.53,0.375,176.8100102,1
1790,M SACUBITRIL,1789,0,,0,0,11.5,94,0,0,NaN,2,NaN,381.428,0.6871,100.5417,28,358.244,1,6,5,1,6,10,148,109.36,0.318181818,163.7608145,1
1791,DESOXYCORTICOSTERONE,5  6,0,,0,0,0,0,0,0,NaN,0,NaN,330.468,3.6959,92.2928,24,300.228,1,3,3,1,3,2,132,54.37,0.80952381,144.4424436,0
1792,SUGAMMADEX,,0,INTRAVENOUS INJECTION,12.5,5.2,2,0,0,0,NaN,0,NaN,1994.112,-18.3592,419.9728,128,1889.28,16,48,56,16,56,40,736,792.4,0.888888889,762.7530515,0
1793,FLIBANSERIN,,0,ORAL,0,0,11,98,33,1.07,MICROMOLAR,0.075,SOLUBILITY INSOLUBLE IN WATER,390.409,3.1706,102.6557,28,369.241,1,5,4,1,8,4,148,44.27,0.35,159.535501,0
1794,CARIPRAZINE,,1795  1796,ORAL,0,0,72,94,0,20,NANOMOLAR,4.5,NaN,427.42,4.3355,117.6967,28,395.164,1,5,3,1,7,5,156,38.82,0.666666667,178.4912903,2
1795,M CARIPRAZINE,1794,0,,0,0,0,94,0,10,NANOMOLAR,0,NaN,413.393,3.9933,113.0694,27,383.153,2,5,3,2,7,5,150,47.61,0.65,171.9163767,2
1796,M CARIPRAZINE,1794,0,,0,0,336,94,0,80,NANOMOLAR,0,NaN,399.366,3.7326,108.1971,26,371.142,3,5,3,3,7,5,144,61.6,0.631578947,165.3414631,2
1797,METHYLENE BLUE,,1798,INTRAVENOUS,255,0,24,94,0,10.3,MICROMOLAR,0,SOLUBILITY SOLUBLE IN WATER,284.408,3.8626,90.187,20,266.264,0,3,3,0,4,2,102,19.37,0.25,122.6446668,0
1798,LEUCOMETHYLENE BLUE,1797,0,,0,0,0,0,0,0,NaN,0,NaN,285.416,4.0268,88.9437,20,266.264,1,3,4,1,4,2,104,18.51,0.25,124.1350742,0
1799,BRIVARACETAM,,0,ORAL INTRAVENOUS,32.5,0,9,20,0,0,NaN,1,SOLUBILITY VERY SOLUBLE IN WATER,212.293,0.8989,58.0014,15,192.133,2,4,2,2,4,5,86,63.4,0.818181818,90.80560959,2
1800,COBIMETINIB,,0,ORAL,806,13.8,44,95,46,514,NANOMOLAR,2.4,NaN,531.316,3.7811,115.2527,30,510.148,3,5,4,3,9,4,160,64.6,0.380952381,185.3350723,1
1801,ROLAPITANT,,0,ORAL INTRAVENOUS,460,0.96,176,99.8,0,1.9,MICROMOLAR,4,NaN,500.483,5.7295,116.2774,35,474.275,2,4,3,2,10,5,190,50.36,0.48,198.5890866,1
1802,PIMAVANSERIN,,1803,ORAL,2173,0,57,95,0,0,NaN,6,SOLUBILITY SOLUBLE IN WATER,427.564,4.6665,121.4727,31,393.292,1,5,3,1,6,8,168,44.81,0.48,184.7370459,2
1803,M PIMAVANSERIN,1802,0,,0,0,200,0,0,0,NaN,0,NaN,413.537,4.3243,116.8454,30,381.281,2,5,3,2,6,8,162,53.6,0.458333333,178.1621323,2
1804,ARIPIPRAZOLE LAUROXIL,,900,INTRAMUSCULAR,0,0,0,0,0,0,NaN,0,NaN,660.727,8.6754,184.896,45,609.319,0,7,6,0,9,19,248,62.32,0.611111111,279.6716139,1
1805,TENOFOVIR ALAFENAMIDE,,1491,ORAL,0,0,0.51,80,0,0.33,MICROMOLAR,1,SOLUBILITY 4.7 MILLIGRAM / MILLILITER,476.474,2.9729,123.6516,33,447.242,3,11,10,3,12,11,178,143.48,0.428571429,191.7220491,0
1806,SELEXIPAG,,1807,ORAL INTRAVENOUS,0,35,1.65,99,0,0,NaN,2,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,496.633,3.898,138.4255,35,464.377,1,8,7,1,9,12,186,101.49,0.346153846,206.9798477,1
1807,M SELEXIPAG,1806,0,,0,0,9.8,99,0,0,NaN,3.5,NaN,418.541,4.3075,124.6334,31,388.301,2,6,5,2,6,11,162,81.34,0.32,183.6441582,1
1808,TRABECTEDIN,,0,INTRAVENOUS INJECTION,5000,31.5,175,97,0,0,NaN,0,SOLUBILITY LOW SOLUBILITY IN WATER,761.85,3.41324,194.5791,54,718.506,4,14,15,4,15,3,286,168.72,0.487179487,315.7540454,0
1809,TIPIRACIL,,0,ORAL,0,0,2.1,8,0,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,242.666,0.28967,60.0641,16,231.578,3,6,3,3,7,2,86,92.81,0.444444444,95.7610736,0
1810,LESINURAD,,0,ORAL,20,6,5,98,100,14.8,MICROMOLAR,2.5,SOLUBILITY SOLUBLE IN WATER,403.281,2.9024,94.271,24,390.177,0,5,6,0,7,5,122,70.84,0.235294118,150.7623362,0
1811,OBETICHOLIC ACID,,0,ORAL,618,0,0,99,0,0,NaN,1.5,SOLUBILITY SOLUBLE IN WATER PH DEPENDENT,419.626,3.7793,115.1826,30,376.282,2,4,4,2,4,5,172,80.59,0.961538462,182.3837026,0
1812,OSIMERTINIB,,0,ORAL,986,14.2,48,0,0,0,NaN,6,NaN,499.619,4.5098,150.8724,37,466.355,2,9,8,2,9,10,192,87.55,0.25,216.9399611,1
1813,URIDINE TRIACETATE,,1814,ORAL,0,0,2.25,0,0,0,NaN,2.5,NaN,370.314,-1.1395,82.9737,26,352.17,1,11,10,1,11,5,142,142.99,0.533333333,146.3509941,0
1814,URIDINE,1813,0,,0,0,0,0,0,0,NaN,0,NaN,244.203,-2.8519,54.3321,17,232.107,4,8,7,4,8,2,94,124.78,0.555555556,94.71884067,0
1815,ELBASVIR,,0,ORAL,680,0,24,99.9,0,137,NANOMOLAR,3,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,882.035,8.116,243.4558,65,826.595,4,16,10,4,16,11,338,188.8,0.387755102,376.6004842,4
1816,GRAZOPREVIR,,0,ORAL,1250,0,31,98.8,0,215,NANOMOLAR,2,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,766.918,3.3019,196.8129,54,716.518,3,15,11,3,16,7,292,195.22,0.631578947,314.9387884,4
1817,EPHEDRINE,,1207,INTRAVENOUS,0,0,6,0,0,0,NaN,0,SOLUBILITY FREELY SOLUBLE IN WATER,165.236,1.3279,49.9235,12,150.116,2,2,2,2,2,3,66,32.26,0.4,73.23526751,0
1818,VELPATASVIR,,0,ORAL,0,0,15,99.5,0,293,NANOMOLAR,3,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER ABOVE PH 5,883.019,7.7315,242.5598,65,828.587,4,16,10,4,16,11,338,193.1,0.387755102,375.9194678,4
1819,ALECTINIB,,0,ORAL,4016,81.9,33,99,37,1.38,MICROMOLAR,4,NaN,482.628,4.77328,142.0212,36,448.356,1,6,5,1,6,3,186,72.36,0.466666667,212.388217,0
1820,IXAZOMIB,1821,0,,543,1.9,228,99,58,0,NaN,1,NaN,361.034,1.2661,90.3725,23,341.882,4,6,4,4,9,7,126,98.66,0.428571429,144.8613126,2
1821,IXAZOMIB CITRATE,,1820,ORAL,0,0,0,0,0,0,NaN,0,NaN,515.111,-1.1263,115.0909,34,493.943,2,11,9,2,14,11,184,173.99,0.45,204.7567909,2
1822,VENETOCLAX,,0,ORAL,288,0,26,99.9,0,2.42,MICROMOLAR,6.5,SOLUBILITY LOW SOLUBILITY IN WATER,868.457,8.6599,237.0478,61,818.057,3,14,11,3,16,13,320,172.03,0.377777778,360.0299266,1
1823,CRISABOROLE,,0,TOPICAL,0,0,0,97,0,506,NANOMOLAR,0,SOLUBILITY INSOLUBLE IN WATER,251.05,1.56828,70.0688,19,240.97,1,4,4,1,5,2,92,62.48,0.071428571,110.5190583,0
1824,LIFITEGRAST,,0,OPHTHALMIC,0,0,0,0,0,900,PICOMOLAR,0,SOLUBILITY SOLUBLE IN WATER,614.483,3.4326,150.6375,41,591.299,1,9,7,1,12,7,212,136.82,0.206896552,245.1206599,2
1825,PRASTERONE,,143  17,VAGINAL,0,0,0,0,0,15,NANOMOLAR,0,SOLUBILITY INSOLUBLE IN WATER,288.431,3.8792,82.7168,21,260.207,1,2,2,1,2,0,116,37.3,0.842105263,127.5510373,0
1826,RUCAPARIB,,0,ORAL,187,47,17,70,36,6,MICROMOLAR,1.9,SOLUBILITY PH-INDEPENDENT LOW SOLUBILITY OF APPROXIMATELY 1 MG/ML ACROSS THE PHYSIOLOGICAL PH RANGE,323.371,2.9793,92.4936,24,305.227,3,4,2,3,5,3,122,56.92,0.210526316,138.6249836,1
1827,SAFINAMIDE,,0,ORAL,165,4.6,23,88,95,0,NaN,2.5,SOLUBILITY SOLUBLE IN WATER BUT SHOWS LOW SOLUBILITY (<0.4 MG/ML) AT PH 6.8 AND 7.5,302.349,2.3681,82.6701,22,283.197,3,4,3,3,5,7,116,64.35,0.235294118,128.6435635,1
1828,MIDOSTAURIN,,1829  1830  1852,ORAL,95.2,0,21,99.8,0,0,NaN,2,NaN,570.649,5.9068,165.1237,43,540.409,1,8,6,1,8,3,214,77.73,0.257142857,246.9101196,2
1829,M MIDOSTAURIN,1828,0,,0,0,32,99.8,0,0,NaN,0,NaN,556.622,5.2527,160.3335,42,528.398,2,8,6,2,8,2,208,88.73,0.235294118,240.225866,2
1830,M MIDOSTAURIN,1828,0,,0,0,482,99.8,0,0,NaN,0,NaN,586.648,5.3977,166.3795,44,556.408,2,9,7,2,9,3,220,97.96,0.257142857,251.7043533,2
1831,NERATINIB,,0,ORAL,6433,281,14.6,99,0,0,NaN,5,SOLUBILITY SPARINGLY SOLUBLE AT PH 1.2 (32.90 MG/ML) AND INSOLUBLE AT APPROXIMATE PH 5.0 AND ABOVE (0.08 MG/ML OR LESS),557.054,5.93248,157.2544,40,527.822,2,9,8,2,10,11,204,112.4,0.2,237.5703866,1
1832,BETRIXABAN,,0,ORAL,2080,0,23,60,34,0,NaN,3.5,NaN,451.914,4.13517,125.1051,32,429.738,3,8,5,3,9,6,164,107.41,0.130434783,190.2396569,2
1833,ETELCALCETIDE,,0,INTRAVENOUS,796,7.66,84,47,0,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,1051.297,-15.842,261.0557,71,974.689,31,31,13,31,33,36,402,567.5,0.657894737,417.9654562,8
